rebalance_date,ticker,target_weight,achieved_weight,shares,turnover,trade_notional,n_orders_rebalance
2015-07-31,BLDR,0.05,0.046170807282153906,792.3523664415148,0.9554045587609404,262777.9396023173,27
2015-07-31,CI,0.05,0.04617080728052682,90.53338940273807,0.9554045587609404,262777.9396023173,27
2015-07-31,CNC,0.05,0.062084592122877334,456.992141995171,0.9554045587609404,262777.9396023173,27
2015-07-31,COTY,0.05,0.04617080728252207,517.5706691305106,0.9554045587609404,262777.9396023173,27
2015-07-31,DXCM,0.05,0.05328106190529483,649.83727528,0.9554045587609404,262777.9396023173,27
2015-07-31,EA,0.05,0.05328106190517004,197.68078482,0.9554045587609404,262777.9396023173,27
2015-07-31,EPAM,0.05,0.046170807281563496,160.8012341486556,0.9554045587609404,262777.9396023173,27
2015-07-31,FTNT,0.05,0.04617080728222472,1248.1126039054989,0.9554045587609404,262777.9396023173,27
2015-07-31,HAS,0.05,0.04617080728203399,212.53623430282207,0.9554045587609404,262777.9396023173,27
2015-07-31,HOLX,0.05,0.04617080728221211,286.05327903787395,0.9554045587609404,262777.9396023173,27
2015-07-31,IBKR,0.05,0.04617080728225076,1280.3199565815949,0.9554045587609404,262777.9396023173,27
2015-07-31,INCY,0.05,0.046170807281560866,114.2786699309724,0.9554045587609404,262777.9396023173,27
2015-07-31,MKTX,0.05,0.046170807281646985,133.87334196029565,0.9554045587609404,262777.9396023173,27
2015-07-31,MNST,0.05,0.05328106190530928,537.3700682,0.9554045587609404,262777.9396023173,27
2015-07-31,MOH,0.05,0.046170807281183175,157.9872665065637,0.9554045587609404,262777.9396023173,27
2015-07-31,PANW,0.05,0.05328106190475508,444.02505936,0.9554045587609404,262777.9396023173,27
2015-07-31,REGN,0.05,0.05328106190301644,24.97643789,0.9554045587609404,262777.9396023173,27
2015-07-31,SWKS,0.05,0.05582387981343784,186.67636081085394,0.9554045587609404,262777.9396023173,27
2016-01-29,ALK,0.05,0.04911900783860402,148.4353687457806,1.6220578984255685,348655.21530219674,37
2016-01-29,AMZN,0.05,0.04911900783779447,329.21948114896054,1.6220578984255685,348655.21530219674,37
2016-01-29,AYI,0.05,0.049119007842809745,49.28407060842003,1.6220578984255685,348655.21530219674,37
2016-01-29,EPAM,0.05,0.061224768640420694,160.8012341486556,1.6220578984255685,348655.21530219674,37
2016-01-29,EXR,0.05,0.04911900783971592,154.6771001389488,1.6220578984255685,348655.21530219674,37
2016-01-29,FIX,0.05,0.04911900783800059,364.15571378904826,1.6220578984255685,348655.21530219674,37
2016-01-29,FSLR,0.05,0.04911900783752726,140.73101342680351,1.6220578984255685,348655.21530219674,37
2016-01-29,GOOGL,0.05,0.0491190078390678,255.74571716637743,1.6220578984255685,348655.21530219674,37
2016-01-29,GPN,0.05,0.04911900783784375,172.41625581214652,1.6220578984255685,348655.21530219674,37
2016-01-29,HRL,0.05,0.04911900783830207,309.32343034920143,1.6220578984255685,348655.21530219674,37
2016-01-29,KDP,0.05,0.049119007838360325,807.8032525627775,1.6220578984255685,348655.21530219674,37
2016-01-29,LDOS,0.05,0.0491190078383549,336.16575706354035,1.6220578984255685,348655.21530219674,37
2016-01-29,MKTX,0.05,0.054633090269441964,101.18175036,1.6220578984255685,348655.21530219674,37
2016-01-29,MSCI,0.05,0.04911900783721211,156.48711912793203,1.6220578984255685,348655.21530219674,37
2016-01-29,PSA,0.05,0.049119007838486266,56.6057502711167,1.6220578984255685,348655.21530219674,37
2016-01-29,STZ,0.05,0.0491190078362042,73.94784319770213,1.6220578984255685,348655.21530219674,37
2016-01-29,TAP,0.05,0.04911900783920575,136.64843190351039,1.6220578984255685,348655.21530219674,37
2016-01-29,TYL,0.05,0.049119007837222985,61.52166081367759,1.6220578984255685,348655.21530219674,37
2016-01-29,ULTA,0.05,0.04911900783561208,53.334393081294536,1.6220578984255685,348655.21530219674,37
2016-01-29,VRSN,0.05,0.04911900783981237,128.92716470602804,1.6220578984255685,348655.21530219674,37
2016-07-29,ALB,0.05,0.049450428139539954,131.94963901072109,1.6236983422211373,352403.58951936476,38
2016-07-29,ATO,0.05,0.04945042814112257,153.3330534687481,1.6236983422211373,352403.58951936476,38
2016-07-29,AWK,0.05,0.04945042814040874,141.95528067441825,1.6236983422211373,352403.58951936476,38
2016-07-29,CINF,0.05,0.04945042813961947,168.43508397298766,1.6236983422211373,352403.58951936476,38
2016-07-29,CLF,0.05,0.04945042813978869,1303.8983696144198,1.6236983422211373,352403.58951936476,38
2016-07-29,DLR,0.05,0.04945042813917029,129.96097044263067,1.6236983422211373,352403.58951936476,38
2016-07-29,DXC,0.05,0.049450428139691624,251.20585897751482,1.6236983422211373,352403.58951936476,38
2016-07-29,EQIX,0.05,0.04945042814634539,31.447315250151174,1.6236983422211373,352403.58951936476,38
2016-07-29,EVRG,0.05,0.04945042813952344,247.40960408086565,1.6236983422211373,352403.58951936476,38
2016-07-29,HII,0.05,0.04945042813661758,67.97514185029279,1.6236983422211373,352403.58951936476,38
2016-07-29,IRM,0.05,0.04945042813990128,402.9854122255022,1.6236983422211373,352403.58951936476,38
2016-07-29,MKTX,0.05,0.05494614674386019,73.12430722,1.6236983422211373,352403.58951936476,38
2016-07-29,MLM,0.05,0.049450428137852824,51.75682866387624,1.6236983422211373,352403.58951936476,38
2016-07-29,NEM,0.05,0.0494504281391096,282.3925193105096,1.6236983422211373,352403.58951936476,38
2016-07-29,NI,0.05,0.049450428140139426,512.9363505018076,1.6236983422211373,352403.58951936476,38
2016-07-29,O,0.05,0.049450428140180455,220.8671976578444,1.6236983422211373,352403.58951936476,38
2016-07-29,OKE,0.05,0.04945042813958208,394.79016957957344,1.6236983422211373,352403.58951936476,38
2016-07-29,TSN,0.05,0.049450428139228626,168.28871760346112,1.6236983422211373,352403.58951936476,38
2016-07-29,ULTA,0.05,0.054946146739441114,41.5446587,1.6236983422211373,352403.58951936476,38
2016-07-29,WEC,0.05,0.04945042813885103,204.4149748962102,1.6236983422211373,352403.58951936476,38
2017-01-31,AMAT,0.05,0.04778108402145205,256.6957555607093,1.4224069160911532,287066.4603124273,36
2017-01-31,BAC,0.05,0.0477810840217256,430.7629491902627,1.4224069160911532,287066.4603124273,36
2017-01-31,CLF,0.05,0.06503348469287289,1303.8983696144198,1.4224069160911532,287066.4603124273,36
2017-01-31,CMA,0.05,0.04778108402107121,170.57119402642815,1.4224069160911532,287066.4603124273,36
2017-01-31,CNX,0.05,0.04778108402106217,563.0667236319251,1.4224069160911532,287066.4603124273,36
2017-01-31,KEY,0.05,0.04778108402142949,650.1180486958434,1.4224069160911532,287066.4603124273,36
2017-01-31,LNC,0.05,0.04778108402237613,167.91822398276764,1.4224069160911532,287066.4603124273,36
2017-01-31,MU,0.05,0.04778108402141034,338.19545427777854,1.4224069160911532,287066.4603124273,36
2017-01-31,NBR,0.05,0.047781084028105776,11.01908462578123,1.4224069160911532,287066.4603124273,36
2017-01-31,NDSN,0.05,0.04778108402232657,76.997991889842,1.4224069160911532,287066.4603124273,36
2017-01-31,OKE,0.05,0.07490700291696482,394.79016957957344,1.4224069160911532,287066.4603124273,36
2017-01-31,PWR,0.05,0.047781084021624086,225.98788338004007,1.4224069160911532,287066.4603124273,36
2017-01-31,RF,0.05,0.04778108402115854,769.7387585139099,1.4224069160911532,287066.4603124273,36
2017-01-31,SLM,0.05,0.047781084021253716,762.5922906158607,1.4224069160911532,287066.4603124273,36
2017-01-31,STLD,0.05,0.04778108402116867,282.68730319419507,1.4224069160911532,287066.4603124273,36
2017-01-31,TPL,0.05,0.04778108402126803,254.64484297184813,1.4224069160911532,287066.4603124273,36
2017-01-31,TRGP,0.05,0.04778108402061326,199.88329842835282,1.4224069160911532,287066.4603124273,36
2017-01-31,UAL,0.05,0.04778108402168948,112.89524403315158,1.4224069160911532,287066.4603124273,36
2017-01-31,URI,0.05,0.04778108401962644,64.93127608447122,1.4224069160911532,287066.4603124273,36
2017-01-31,ZION,0.05,0.04778108402078101,245.79020493474454,1.4224069160911532,287066.4603124273,36
2017-07-31,ADSK,0.05,0.049122992735406115,61.715822568484,1.561932507181394,260423.8242852097,38
2017-07-31,ALGN,0.05,0.049122992734259886,40.88677996407636,1.561932507181394,260423.8242852097,38
2017-07-31,APO,0.05,0.04912299273770379,334.1352170565537,1.561932507181394,260423.8242852097,38
2017-07-31,BBY,0.05,0.04912299273803175,159.02279360547558,1.561932507181394,260423.8242852097,38
2017-07-31,CSX,0.05,0.04912299273754586,466.5764082743423,1.561932507181394,260423.8242852097,38
2017-07-31,IDXX,0.05,0.04912299274044123,41.075908709524896,1.561932507181394,260423.8242852097,38
2017-07-31,IPGP,0.05,0.04912299274126701,44.79491658163848,1.561932507181394,260423.8242852097,38
2017-07-31,LRCX,0.05,0.04912299273749569,483.10024725306056,1.561932507181394,260423.8242852097,38
2017-07-31,MTD,0.05,0.04912299274103361,11.931136727414849,1.561932507181394,260423.8242852097,38
2017-07-31,MU,0.05,0.06666313798240696,338.19545427777854,1.561932507181394,260423.8242852097,38
2017-07-31,NKTR,0.05,0.04912299274409356,20.8810376704187,1.561932507181394,260423.8242852097,38
2017-07-31,NOW,0.05,0.049122992736722354,309.52901728463985,1.561932507181394,260423.8242852097,38
2017-07-31,PENN,0.05,0.04912299273745711,339.1615124455499,1.561932507181394,260423.8242852097,38
2017-07-31,PKG,0.05,0.049122992738053775,80.19984187895464,1.561932507181394,260423.8242852097,38
2017-07-31,PODD,0.05,0.04912299273747924,135.90729184085,1.561932507181394,260423.8242852097,38
2017-07-31,TSLA,0.05,0.04912299273782202,317.0697127609324,1.561932507181394,260423.8242852097,38
2017-07-31,TTWO,0.05,0.049122992735342125,86.02787808336795,1.561932507181394,260423.8242852097,38
2017-07-31,VRTX,0.05,0.049122992734221035,45.036857521012486,1.561932507181394,260423.8242852097,38
2017-07-31,WDC,0.05,0.049122992737757935,117.72178317424624,1.561932507181394,260423.8242852097,38
2017-07-31,WYNN,0.05,0.04912299273545313,58.162130923029224,1.561932507181394,260423.8242852097,38
2018-01-31,ALGN,0.05,0.05789721866870347,40.88677996407636,1.2184521578467842,243243.12567941783,30
2018-01-31,BA,0.05,0.046844220561032414,25.664684980444044,1.2184521578467842,243243.12567941783,30
2018-01-31,BLDR,0.05,0.04684422055704799,404.6346299285067,1.2184521578467842,243243.12567941783,30
2018-01-31,CAT,0.05,0.04684422055961739,63.27177709789293,1.2184521578467842,243243.12567941783,30
2018-01-31,CPRI,0.05,0.04684422055752804,131.32233036406978,1.2184521578467842,243243.12567941783,30
2018-01-31,DHI,0.05,0.04684422055758632,192.98367651398735,1.2184521578467842,243243.12567941783,30
2018-01-31,DINO,0.05,0.046844220557049364,233.27079005182284,1.2184521578467842,243243.12567941783,30
2018-01-31,FSLR,0.05,0.04684422055816436,129.0348971328911,1.2184521578467842,243243.12567941783,30
2018-01-31,GAP,0.05,0.04684422055705453,344.0193637938514,1.2184521578467842,243243.12567941783,30
2018-01-31,IBKR,0.05,0.04684422055745794,569.586027967188,1.2184521578467842,243243.12567941783,30
2018-01-31,IPGP,0.05,0.06099813971019285,44.79491658163848,1.2184521578467842,243243.12567941783,30
2018-01-31,MU,0.05,0.05394803108938705,233.99522613,1.2184521578467842,243243.12567941783,30
2018-01-31,NKTR,0.05,0.05394803111644742,7.95889193,1.2184521578467842,243243.12567941783,30
2018-01-31,NRG,0.05,0.046844220557051244,403.1755831278895,1.2184521578467842,243243.12567941783,30
2018-01-31,NVR,0.05,0.046844220493264144,2.7271272478171724,1.2184521578467842,243243.12567941783,30
2018-01-31,PENN,0.05,0.058493400016233446,339.1615124455499,1.2184521578467842,243243.12567941783,30
2018-01-31,TKO,0.05,0.0468442205575191,269.6467308334034,1.2184521578467842,243243.12567941783,30
2018-01-31,TTWO,0.05,0.058896091654290494,86.02787808336795,1.2184521578467842,243243.12567941783,30
2018-01-31,URBN,0.05,0.04684422055780025,254.0977323069488,1.2184521578467842,243243.12567941783,30
2018-01-31,URI,0.05,0.04684422055655765,49.412743063568136,1.2184521578467842,243243.12567941783,30
2018-07-31,ADBE,0.05,0.0488414536429315,36.8438954220483,1.4927553580759343,289143.8809424279,35
2018-07-31,ALGN,0.05,0.05247107392181649,27.15520906,1.4927553580759343,289143.8809424279,35
2018-07-31,AMZN,0.05,0.04884145365050397,101.43761698001262,1.4927553580759343,289143.8809424279,35
2018-07-31,ANF,0.05,0.04884145364784792,412.1291010174773,1.4927553580759343,289143.8809424279,35
2018-07-31,AXON,0.05,0.04884145364967735,132.7096131717855,1.4927553580759343,289143.8809424279,35
2018-07-31,DECK,0.05,0.048841453648485425,479.3908869678067,1.4927553580759343,289143.8809424279,35
2018-07-31,DINO,0.05,0.052471073917033983,165.66324613,1.4927553580759343,289143.8809424279,35
2018-07-31,ENPH,0.05,0.048841453648426625,1515.120059162103,1.4927553580759343,289143.8809424279,35
2018-07-31,FOSL,0.05,0.04884145364813303,344.0825878038139,1.4927553580759343,289143.8809424279,35
2018-07-31,FTNT,0.05,0.0488414536486835,716.4969179464633,1.4927553580759343,289143.8809424279,35
2018-07-31,KSS,0.05,0.04884145364727907,183.0282413840026,1.4927553580759343,289143.8809424279,35
2018-07-31,LULU,0.05,0.048841453650403426,75.15601744686228,1.4927553580759343,289143.8809424279,35
2018-07-31,M,0.05,0.04884145364893956,311.13022825185527,1.4927553580759343,289143.8809424279,35
2018-07-31,NTAP,0.05,0.048841453648031545,142.22952151083325,1.4927553580759343,289143.8809424279,35
2018-07-31,PTC,0.05,0.048841453647487945,98.0846883218168,1.4927553580759343,289143.8809424279,35
2018-07-31,THC,0.05,0.04884145364877656,239.56853061934862,1.4927553580759343,289143.8809424279,35
2018-07-31,TKO,0.05,0.052471073918823226,133.94401949,1.4927553580759343,289143.8809424279,35
2018-07-31,TPL,0.05,0.04884145364884795,122.29364272463003,1.4927553580759343,289143.8809424279,35
2018-07-31,TRIP,0.05,0.04884145364862397,174.81331838407542,1.4927553580759343,289143.8809424279,35
2018-07-31,URBN,0.05,0.061123519869234734,254.0977323069488,1.4927553580759343,289143.8809424279,35
2019-01-31,AAP,0.05,0.04808508736708601,54.0535196918652,1.5391243429275552,258163.99636120204,35
2019-01-31,ABT,0.05,0.048085087366443395,117.37083525359073,1.5391243429275552,258163.99636120204,35
2019-01-31,BALL,0.05,0.04808508736850814,156.73586440530164,1.5391243429275552,258163.99636120204,35
2019-01-31,CHD,0.05,0.04808508736625061,127.49743239914464,1.5391243429275552,258163.99636120204,35
2019-01-31,DECK,0.05,0.0651429095667256,479.3908869678067,1.5391243429275552,258163.99636120204,35
2019-01-31,DXCM,0.05,0.04808508736738552,214.86477336675406,1.5391243429275552,258163.99636120204,35
2019-01-31,FTNT,0.05,0.05323357727398995,547.65029523,1.5391243429275552,258163.99636120204,35
2019-01-31,HCA,0.05,0.048085087366973436,57.63375563948318,1.5391243429275552,258163.99636120204,35
2019-01-31,KDP,0.05,0.04808508736799704,329.1637681876937,1.5391243429275552,258163.99636120204,35
2019-01-31,LLY,0.05,0.04808508736765567,69.47107069143134,1.5391243429275552,258163.99636120204,35
2019-01-31,MKC,0.05,0.048085087367096095,139.84913198893858,1.5391243429275552,258163.99636120204,35
2019-01-31,MOH,0.05,0.04808508736517835,56.96792693978282,1.5391243429275552,258163.99636120204,35
2019-01-31,MRK,0.05,0.048085087366257724,132.59401926573332,1.5391243429275552,258163.99636120204,35
2019-01-31,NRG,0.05,0.04808508736705997,223.2630743743346,1.5391243429275552,258163.99636120204,35
2019-01-31,ORLY,0.05,0.048085087367492514,329.6969638687659,1.5391243429275552,258163.99636120204,35
2019-01-31,PFE,0.05,0.04808508736812159,261.49208776651164,1.5391243429275552,258163.99636120204,35
2019-01-31,SBUX,0.05,0.048085087367038,129.37819547041704,1.5391243429275552,258163.99636120204,35
2019-01-31,TKO,0.05,0.06417702790820004,133.94401949,1.5391243429275552,258163.99636120204,35
2019-01-31,WDAY,0.05,0.0480850873723192,41.73191611924402,1.5391243429275552,258163.99636120204,35
2019-01-31,ZBRA,0.05,0.04808508737221807,43.63821668100009,1.5391243429275552,258163.99636120204,35
2019-07-31,BALL,0.05,0.06624103671950457,156.73586440530164,1.4848894029744,255734.0586186725,35
2019-07-31,BX,0.05,0.04513315670428151,183.1798478334597,1.4848894029744,255734.0586186725,35
2019-07-31,CDNS,0.05,0.04513315670571759,95.89209761466681,1.4848894029744,255734.0586186725,35
2019-07-31,CMG,0.05,0.04513315670466721,445.4505166814005,1.4848894029744,255734.0586186725,35
2019-07-31,COTY,0.05,0.045133156704510936,672.0058335972963,1.4848894029744,255734.0586186725,35
2019-07-31,CSGP,0.05,0.04513315670608636,115.16712286576086,1.4848894029744,255734.0586186725,35
2019-07-31,DXCM,0.0,0.05366050787489613,214.86477336675406,1.4848894029744,255734.0586186725,35
2019-07-31,ENPH,0.05,0.045133156704397846,251.77212723636146,1.4848894029744,255734.0586186725,35
2019-07-31,ERIE,0.05,0.045133156705328664,36.22681765036776,1.4848894029744,255734.0586186725,35
2019-07-31,FICO,0.05,0.045133156702197745,20.400048964907615,1.4848894029744,255734.0586186725,35
2019-07-31,GPN,0.05,0.045133156707804656,44.32789341086561,1.4848894029744,255734.0586186725,35
2019-07-31,HWM,0.05,0.045133156704398554,375.1117443325859,1.4848894029744,255734.0586186725,35
2019-07-31,IQV,0.05,0.04513315670534145,44.52714310070957,1.4848894029744,255734.0586186725,35
2019-07-31,MKTX,0.05,0.045133156706929814,22.388883527543655,1.4848894029744,255734.0586186725,35
2019-07-31,MSCI,0.05,0.04513315671006619,33.2956907997463,1.4848894029744,255734.0586186725,35
2019-07-31,MTD,0.05,0.04513315669251531,9.365557031772955,1.4848894029744,255734.0586186725,35
2019-07-31,NOW,0.05,0.045133156704888634,127.75126566446075,1.4848894029744,255734.0586186725,35
2019-07-31,SBUX,0.05,0.06770163472616006,129.37819547041704,1.4848894029744,255734.0586186725,35
2019-07-31,SNPS,0.05,0.045133156702215876,53.384947111854196,1.4848894029744,255734.0586186725,35
2019-07-31,XRAY,0.05,0.045133156703919826,147.24617154867073,1.4848894029744,255734.0586186725,35
2019-07-31,XRX,0.05,0.04513315670415838,320.5281620107573,1.4848894029744,255734.0586186725,35
2020-01-31,AAPL,0.05,0.0495862918494286,108.3478254893033,1.6062758012410898,275736.36708877335,36
2020-01-31,AMAT,0.05,0.04958629184927217,147.66479585800363,1.6062758012410898,275736.36708877335,36
2020-01-31,APO,0.05,0.04958629184983595,201.4681635003538,1.6062758012410898,275736.36708877335,36
2020-01-31,BLDR,0.05,0.04958629184886027,326.3254837836567,1.6062758012410898,275736.36708877335,36
2020-01-31,BX,0.05,0.05579842184873856,183.1798478334597,1.6062758012410898,275736.36708877335,36
2020-01-31,DXCM,0.05,0.05260057172929575,142.60594552,1.6062758012410898,275736.36708877335,36
2020-01-31,ENPH,0.05,0.04863404497953818,251.77212723636146,1.6062758012410898,275736.36708877335,36
2020-01-31,GNRC,0.05,0.04958629184948085,78.10831819147498,1.6062758012410898,275736.36708877335,36
2020-01-31,KLAC,0.05,0.049586291846299105,52.45266907943999,1.6062758012410898,275736.36708877335,36
2020-01-31,LRCX,0.05,0.04958629185034813,291.2745452319136,1.6062758012410898,275736.36708877335,36
2020-01-31,LULU,0.05,0.04958629184831084,33.79940856281505,1.6062758012410898,275736.36708877335,36
2020-01-31,MU,0.05,0.04958629185097876,156.20230204677898,1.6062758012410898,275736.36708877335,36
2020-01-31,PODD,0.05,0.049586291850313644,41.69882846583167,1.6062758012410898,275736.36708877335,36
2020-01-31,SWKS,0.05,0.049586291850006785,82.58758247146143,1.6062758012410898,275736.36708877335,36
2020-01-31,TDG,0.05,0.04958629185172832,15.13353056486445,1.6062758012410898,275736.36708877335,36
2020-01-31,TER,0.05,0.04958629185111164,125.76324812340184,1.6062758012410898,275736.36708877335,36
2020-01-31,TGT,0.05,0.04958629184742036,85.64347545994549,1.6062758012410898,275736.36708877335,36
2020-01-31,THC,0.05,0.04958629184940631,255.72820959183431,1.6062758012410898,275736.36708877335,36
2020-01-31,TSLA,0.05,0.04958629184990267,186.55751307032463,1.6062758012410898,275736.36708877335,36
2020-01-31,WDC,0.05,0.04958629184970321,166.25804717800895,1.6062758012410898,275736.36708877335,36
2020-07-31,AAPL,0.05,0.057846388900030604,108.3478254893033,1.17058123152597,235473.92111278177,29
2020-07-31,AMZN,0.05,0.04680280753687675,57.10441029255472,1.17058123152597,235473.92111278177,29
2020-07-31,CLX,0.05,0.04680280753483614,45.46898787059752,1.17058123152597,235473.92111278177,29
2020-07-31,DXCM,0.05,0.052097121628805775,92.37260674,1.17058123152597,235473.92111278177,29
2020-07-31,ENPH,0.05,0.05209712162908172,166.63338934,1.17058123152597,235473.92111278177,29
2020-07-31,FTNT,0.05,0.046802807533779724,326.6760056018088,1.17058123152597,235473.92111278177,29
2020-07-31,GEN,0.05,0.04680280753376593,473.271315127429,1.17058123152597,235473.92111278177,29
2020-07-31,GNRC,0.05,0.06375303341361369,78.10831819147498,1.17058123152597,235473.92111278177,29
2020-07-31,LULU,0.05,0.05700101897295214,33.79940856281505,1.17058123152597,235473.92111278177,29
2020-07-31,MKTX,0.05,0.04680280753771461,18.510184553122,1.17058123152597,235473.92111278177,29
2020-07-31,MPWR,0.05,0.046802807537649205,35.4689836525863,1.17058123152597,235473.92111278177,29
2020-07-31,NEM,0.05,0.04680280753438553,154.51852385124394,1.17058123152597,235473.92111278177,29
2020-07-31,NOW,0.05,0.046802807531963524,102.86724134483087,1.17058123152597,235473.92111278177,29
2020-07-31,ODFL,0.05,0.04680280753258919,101.38672333539965,1.17058123152597,235473.92111278177,29
2020-07-31,REGN,0.05,0.04680280752416029,14.374947092301246,1.17058123152597,235473.92111278177,29
2020-07-31,SNPS,0.05,0.04680280753392007,45.35618327901277,1.17058123152597,235473.92111278177,29
2020-07-31,TER,0.05,0.05667169588526489,125.76324812340184,1.17058123152597,235473.92111278177,29
2020-07-31,TSLA,0.05,0.05209712162739369,105.44746344,1.17058123152597,235473.92111278177,29
2020-07-31,VRTX,0.05,0.04680280753320224,33.22006944144402,1.17058123152597,235473.92111278177,29
2020-07-31,WST,0.05,0.04680280753800405,34.07605635797725,1.17058123152597,235473.92111278177,29
2021-01-29,ALB,0.05,0.04908236282202547,73.5167093777555,1.4598438249578807,361495.08169461973,35
2021-01-29,ALGN,0.05,0.04908236280989352,21.452546227859223,1.4598438249578807,361495.08169461973,35
2021-01-29,AN,0.05,0.04908236281801265,158.11923452332312,1.4598438249578807,361495.08169461973,35
2021-01-29,BBWI,0.05,0.04908236281945921,378.79498494499376,1.4598438249578807,361495.08169461973,35
2021-01-29,BLDR,0.05,0.04908236281921103,294.65983906094147,1.4598438249578807,361495.08169461973,35
2021-01-29,CLF,0.05,0.04908236281921879,734.7287308977891,1.4598438249578807,361495.08169461973,35
2021-01-29,CPRI,0.05,0.049082362819308535,270.54101981240245,1.4598438249578807,361495.08169461973,35
2021-01-29,DE,0.05,0.04908236281944689,41.65734553840775,1.4598438249578807,361495.08169461973,35
2021-01-29,ENPH,0.05,0.05391865804708898,67.89850592,1.4598438249578807,361495.08169461973,35
2021-01-29,FCX,0.05,0.0490823628197538,448.62282317142933,1.4598438249578807,361495.08169461973,35
2021-01-29,FDX,0.05,0.04908236281552896,52.72256586333244,1.4598438249578807,361495.08169461973,35
2021-01-29,FSLR,0.05,0.04908236282098167,113.6736124158894,1.4598438249578807,361495.08169461973,35
2021-01-29,GNRC,0.05,0.053918658042680374,50.244676,1.4598438249578807,361495.08169461973,35
2021-01-29,MPWR,0.05,0.05292622076300915,35.4689836525863,1.4598438249578807,361495.08169461973,35
2021-01-29,PENN,0.05,0.04908236281907313,108.66504735250274,1.4598438249578807,361495.08169461973,35
2021-01-29,PWR,0.05,0.04908236281864618,161.36566335003295,1.4598438249578807,361495.08169461973,35
2021-01-29,QCOM,0.05,0.049082362820090444,80.31982919282169,1.4598438249578807,361495.08169461973,35
2021-01-29,SIG,0.05,0.04908236281903133,294.8961204542457,1.4598438249578807,361495.08169461973,35
2021-01-29,TPR,0.05,0.04908236281927083,403.5409805532172,1.4598438249578807,361495.08169461973,35
2021-01-29,TSLA,0.05,0.05391865804826716,46.80845854,1.4598438249578807,361495.08169461973,35
2021-07-30,ANF,0.05,0.04905592969048749,358.02441894149877,1.4629205977432505,434179.5336288981,36
2021-07-30,BBWI,0.05,0.05377628123778508,253.32502652,1.4629205977432505,434179.5336288981,36
2021-07-30,CLF,0.05,0.05377628123817726,593.57908324,1.4629205977432505,434179.5336288981,36
2021-07-30,DVN,0.05,0.04905592969093657,662.8185375686204,1.4629205977432505,434179.5336288981,36
2021-07-30,FANG,0.05,0.04905592969123499,214.48589604503607,1.4629205977432505,434179.5336288981,36
2021-07-30,FOSL,0.05,0.04905592969083989,1072.6548252537743,1.4629205977432505,434179.5336288981,36
2021-07-30,GAP,0.05,0.04905592969122775,556.1961341417575,1.4629205977432505,434179.5336288981,36
2021-07-30,GME,0.05,0.04905592969033056,336.0701137549235,1.4629205977432505,434179.5336288981,36
2021-07-30,GNRC,0.05,0.053776281233726526,35.38601106,1.4629205977432505,434179.5336288981,36
2021-07-30,M,0.05,0.04905592969079847,947.2007798338726,1.4629205977432505,434179.5336288981,36
2021-07-30,NBR,0.05,0.04905592968997026,154.68978906700966,1.4629205977432505,434179.5336288981,36
2021-07-30,NUE,0.05,0.04905592969187604,139.36009601401508,1.4629205977432505,434179.5336288981,36
