date,ticker,event,open_px,close_px,open_close_ratio,ratio_low,ratio_high,notional,min_notional
2018-01-31,MU,skip_sell_notional_below_fee_threshold,,,,,,1620.0536865206595,2300.0
2018-01-31,PENN,skip_sell_notional_below_fee_threshold,,,,,,1775.0608419825166,2300.0
2018-01-31,TTWO,skip_sell_notional_below_fee_threshold,,,,,,1851.3036859625681,2300.0
2018-07-31,IBKR,open_close_ratio_anomaly_exit_alert,3.4049324989318848,14.274144172668457,0.23853846911897592,0.25,4.0,,
2018-07-31,IBKR,skip_exit_open_close_anomaly,3.4049324989318848,14.274144172668457,0.23853846911897592,0.25,4.0,,
2018-07-31,IBKR,skip_exit_no_price,,,,,,,
2018-07-31,NKTR,open_close_ratio_anomaly_exit_alert,11565.0,789.0,14.657794676806084,0.25,4.0,,
2018-07-31,NKTR,skip_exit_open_close_anomaly,11565.0,789.0,14.657794676806084,0.25,4.0,,
2018-07-31,NKTR,skip_exit_no_price,,,,,,,
2018-07-31,URBN,skip_sell_notional_below_fee_threshold,,,,,,1830.94758581126,2300.0
2019-01-31,AMZN,open_close_ratio_anomaly_exit_alert,4.232125282287598,85.9365005493164,0.04924712148197036,0.25,4.0,,
2019-01-31,AMZN,skip_exit_open_close_anomaly,4.232125282287598,85.9365005493164,0.04924712148197036,0.25,4.0,,
2019-01-31,AMZN,skip_exit_no_price,,,,,,,
2019-01-31,TPL,open_close_ratio_anomaly_exit_alert,6.94481897354126,69.266357421875,0.10026251173052182,0.25,4.0,,
2019-01-31,TPL,skip_exit_open_close_anomaly,6.94481897354126,69.266357421875,0.10026251173052182,0.25,4.0,,
2019-01-31,TPL,skip_exit_no_price,,,,,,,
2019-01-31,TKO,skip_sell_notional_below_fee_threshold,,,,,,1785.221921454403,2300.0
2019-07-31,FTNT,open_close_ratio_anomaly_exit_alert,3.2971999645233154,16.062000274658203,0.205279536056631,0.25,4.0,,
2019-07-31,FTNT,skip_exit_open_close_anomaly,3.2971999645233154,16.062000274658203,0.205279536056631,0.25,4.0,,
2019-07-31,FTNT,skip_exit_no_price,,,,,,,
2019-07-31,DECK,open_close_ratio_anomaly_exit_alert,4.324183940887451,26.04671859741211,0.16601645711015142,0.25,4.0,,
2019-07-31,DECK,skip_exit_open_close_anomaly,4.324183940887451,26.04671859741211,0.16601645711015142,0.25,4.0,,
2019-07-31,DECK,skip_exit_no_price,,,,,,,
2019-07-31,ORLY,open_close_ratio_anomaly_exit_alert,1.6982834339141846,25.384126663208008,0.06690336273714284,0.25,4.0,,
2019-07-31,ORLY,skip_exit_open_close_anomaly,1.6982834339141846,25.384126663208008,0.06690336273714284,0.25,4.0,,
2019-07-31,ORLY,skip_exit_no_price,,,,,,,
2020-01-31,NOW,open_close_ratio_anomaly_exit_alert,13.580000877380371,67.64600372314453,0.20075097019713647,0.25,4.0,,
2020-01-31,NOW,skip_exit_open_close_anomaly,13.580000877380371,67.64600372314453,0.20075097019713647,0.25,4.0,,
2020-01-31,NOW,skip_exit_no_price,,,,,,,
2020-01-31,CMG,open_close_ratio_anomaly_exit_alert,0.3518039882183075,17.3351993560791,0.02029419916044617,0.25,4.0,,
2020-01-31,CMG,skip_exit_open_close_anomaly,0.3518039882183075,17.3351993560791,0.02029419916044617,0.25,4.0,,
2020-01-31,CMG,skip_exit_no_price,,,,,,,
2020-01-31,CSGP,open_close_ratio_anomaly_exit_alert,6.568000793457031,65.29900360107422,0.10058347648889672,0.25,4.0,,
2020-01-31,CSGP,skip_exit_open_close_anomaly,6.568000793457031,65.29900360107422,0.10058347648889672,0.25,4.0,,
2020-01-31,CSGP,skip_exit_no_price,,,,,,,
2020-01-31,BX,skip_sell_notional_below_fee_threshold,,,,,,2007.5873284934278,2300.0
2020-01-31,ENPH,skip_sell_notional_below_fee_threshold,,,,,,755.4630056963852,2300.0
2020-07-31,LRCX,open_close_ratio_anomaly_exit_alert,3.359649419784546,35.483985900878906,0.0946807224298139,0.25,4.0,,
2020-07-31,LRCX,skip_exit_open_close_anomaly,3.359649419784546,35.483985900878906,0.0946807224298139,0.25,4.0,,
2020-07-31,LRCX,skip_exit_no_price,,,,,,,
2020-07-31,AAPL,skip_sell_notional_below_fee_threshold,,,,,,1292.9898641571144,2300.0
2020-07-31,LULU,skip_sell_notional_below_fee_threshold,,,,,,1140.4154905322957,2300.0
2020-07-31,TER,skip_sell_notional_below_fee_threshold,,,,,,1080.9784762968648,2300.0
2021-01-29,DXCM,open_close_ratio_anomaly_exit_alert,22.660625457763672,93.7125015258789,0.24181005830375676,0.25,4.0,,
2021-01-29,DXCM,skip_exit_open_close_anomaly,22.660625457763672,93.7125015258789,0.24181005830375676,0.25,4.0,,
2021-01-29,DXCM,skip_exit_no_price,,,,,,,
2021-01-29,FTNT,open_close_ratio_anomaly_exit_alert,5.885200023651123,28.950000762939453,0.2032884237842613,0.25,4.0,,
2021-01-29,FTNT,skip_exit_open_close_anomaly,5.885200023651123,28.950000762939453,0.2032884237842613,0.25,4.0,,
2021-01-29,FTNT,skip_exit_no_price,,,,,,,
2021-01-29,AMZN,open_close_ratio_anomaly_exit_alert,8.074999809265137,160.30999755859375,0.050371155462800764,0.25,4.0,,
2021-01-29,AMZN,skip_exit_open_close_anomaly,8.074999809265137,160.30999755859375,0.050371155462800764,0.25,4.0,,
2021-01-29,AMZN,skip_exit_no_price,,,,,,,
2021-01-29,NOW,open_close_ratio_anomaly_exit_alert,21.96320152282715,108.63199615478516,0.20217985768698116,0.25,4.0,,
2021-01-29,NOW,skip_exit_open_close_anomaly,21.96320152282715,108.63199615478516,0.20217985768698116,0.25,4.0,,
2021-01-29,NOW,skip_exit_no_price,,,,,,,
2021-01-29,MPWR,skip_sell_notional_below_fee_threshold,,,,,,734.6704267779878,2300.0
2022-01-31,TPL,open_close_ratio_anomaly_exit_alert,11.479896545410156,113.27059173583984,0.10134931202780866,0.25,4.0,,
2022-01-31,TPL,skip_exit_open_close_anomaly,11.479896545410156,113.27059173583984,0.10134931202780866,0.25,4.0,,
2022-01-31,TPL,skip_exit_no_price,,,,,,,
2022-01-31,BBWI,skip_buy_notional_below_fee_threshold,,,,,,1842.6289273717448,2300.0
2023-01-31,APA,skip_sell_notional_below_fee_threshold,,,,,,1855.8812632084118,2300.0
2023-01-31,HP,skip_sell_notional_below_fee_threshold,,,,,,89.43600033931217,2300.0
2023-01-31,XOM,skip_sell_notional_below_fee_threshold,,,,,,1999.7456477833932,2300.0
2023-07-31,TPL,open_close_ratio_anomaly_exit_alert,17.674814224243164,162.4185791015625,0.10882261328730666,0.25,4.0,,
2023-07-31,TPL,skip_exit_open_close_anomaly,17.674814224243164,162.4185791015625,0.10882261328730666,0.25,4.0,,
2023-07-31,TPL,skip_exit_no_price,,,,,,,
2023-07-31,FSLR,skip_sell_notional_below_fee_threshold,,,,,,2089.360053996472,2300.0
2024-01-31,DECK,open_close_ratio_anomaly_exit_alert,21.35730743408203,125.62191772460938,0.17001258873393338,0.25,4.0,,
2024-01-31,DECK,skip_exit_open_close_anomaly,21.35730743408203,125.62191772460938,0.17001258873393338,0.25,4.0,,
2024-01-31,DECK,skip_exit_no_price,,,,,,,
2024-01-31,BLDR,skip_sell_notional_below_fee_threshold,,,,,,1163.5152894697148,2300.0
2024-01-31,META,skip_sell_notional_below_fee_threshold,,,,,,1434.2718391468807,2300.0
2024-01-31,PHM,skip_sell_notional_below_fee_threshold,,,,,,1676.8202912691086,2300.0
2024-01-31,RCL,skip_sell_notional_below_fee_threshold,,,,,,734.8562662181193,2300.0
2024-07-31,AVGO,skip_sell_notional_below_fee_threshold,,,,,,2089.8719047881386,2300.0
2024-07-31,GAP,skip_sell_notional_below_fee_threshold,,,,,,171.7968700556048,2300.0
2024-07-31,META,skip_sell_notional_below_fee_threshold,,,,,,1728.7701620383923,2300.0
2024-07-31,NRG,skip_sell_notional_below_fee_threshold,,,,,,2220.7055713613663,2300.0
2025-01-31,NKTR,open_close_ratio_anomaly_exit_alert,200.6999969482422,12.409500122070312,16.173092789716563,0.25,4.0,,
2025-01-31,NKTR,skip_exit_open_close_anomaly,200.6999969482422,12.409500122070312,16.173092789716563,0.25,4.0,,
2025-01-31,NKTR,skip_exit_no_price,,,,,,,
2026-01-30,TPR,skip_buy_notional_below_fee_threshold,,,,,,1094.818754038708,2300.0
