rebalance_date,ticker,rank,score,z12,z6,r12,r6,rv63,rv63_cutoff,rv63_filter_pass,price_lag,price_filter_pass,adv20,adv20_filter_pass,jump63,jump63_filter_pass,oc_anomaly_count,oc_obs_count,oc_anomaly_filter_pass,weight,rebalanced
2015-03-31,EPAM,10,1.8032808303833008,1.2003657817840576,2.406195878982544,0.38595810532569885,0.49362677335739136,,,,61.68000030517578,1,,,0.08947670459747314,1,0.0,333.0,1,0.05,1
2015-03-31,LULU,11,1.7425885200500488,0.8203782439231873,2.6647987365722656,0.3077535629272461,0.5388295650482178,,,,68.44000244140625,1,,,0.0675421953201294,1,0.0,333.0,1,0.05,1
2015-03-31,KR,12,1.7383540868759155,1.9544364213943481,1.522271752357483,0.5411520004272461,0.33912014961242676,,,,28.8428897857666,1,,,0.06690585613250732,1,0.0,333.0,1,0.05,1
2015-03-31,FICO,13,1.6644314527511597,1.565258502960205,1.7636044025421143,0.4610559940338135,0.38130417466163635,,,,84.96912384033203,1,,,0.08782923221588135,1,0.0,333.0,1,0.05,1
2015-03-31,ULTA,14,1.604511022567749,1.514925241470337,1.6940968036651611,0.45069700479507446,0.36915451288223267,,,,140.75999450683594,1,,,0.03645908832550049,1,0.0,333.0,1,0.05,1
2015-03-31,MOH,15,1.547390341758728,1.875460147857666,1.21932053565979,0.5248980522155762,0.28616541624069214,,,,63.689998626708984,1,,,0.11450076103210449,1,0.0,333.0,1,0.05,1
2015-03-31,DLTR,16,1.497107982635498,1.1465189456939697,1.847697138786316,0.3748759925365448,0.39600327610969543,,,,79.68000030517578,1,,,0.03598296642303467,1,0.0,333.0,1,0.05,1
2015-03-31,INCY,17,1.4729243516921997,0.7324838638305664,2.213364839553833,0.2896641790866852,0.45992061495780945,,,,85.8499984741211,1,,,0.05784761905670166,1,0.0,333.0,1,0.05,1
2015-03-31,AAPL,18,1.470314621925354,2.0196268558502197,0.9210024476051331,0.5545687079429626,0.23402053117752075,,,,28.59090805053711,1,,,0.056532859802246094,1,0.0,333.0,1,0.05,1
2015-03-31,MO,19,1.464388132095337,1.6891043186187744,1.239672064781189,0.48654448986053467,0.2897227704524994,,,,27.706987380981445,1,,,0.038378357887268066,1,0.0,333.0,1,0.05,1
2015-03-31,NCLH,20,1.460728406906128,1.0939621925354004,1.827494502067566,0.36405935883522034,0.39247193932533264,,,,49.31999969482422,1,,,0.07626724243164062,1,0.0,333.0,1,0.05,1
2015-04-30,SWKS,1,3.016033172607422,3.605435609817505,2.426630973815918,0.9715487360954285,0.530347466468811,,,,79.1920394897461,1,,,0.06223118305206299,1,0.0,354.0,1,0.05,1
2015-04-30,CNC,2,2.7073569297790527,2.955721616744995,2.4589922428131104,0.8202927708625793,0.5361108183860779,,,,35.345001220703125,1,,,0.07372540235519409,1,0.0,354.0,1,0.05,1
2015-04-30,EA,3,2.367100954055786,2.4680304527282715,2.266171455383301,0.7067562937736511,0.5017704367637634,,,,57.185455322265625,1,,,0.03851974010467529,1,0.0,354.0,1,0.05,1
2015-04-30,INCY,4,2.3513808250427246,1.743276834487915,2.959484815597534,0.538030743598938,0.6252459287643433,,,,91.66000366210938,1,,,0.06417226791381836,1,0.0,354.0,1,0.05,1
2015-04-30,PANW,5,2.1817009449005127,2.678962230682373,1.6844395399093628,0.7558619976043701,0.39816704392433167,,,,24.346641540527344,1,,,0.05364823341369629,1,0.0,354.0,1,0.05,1
2015-04-30,MNST,6,2.0777859687805176,2.393927812576294,1.7616440057754517,0.6895049214363098,0.4119167625904083,,,,23.06580924987793,1,,,0.13131308555603027,1,0.0,354.0,1,0.05,1
2015-04-30,AVGO,7,2.008925199508667,2.4091861248016357,1.6086642742156982,0.6930570602416992,0.3846718668937683,,,,9.755253791809082,1,,,0.14705359935760498,1,0.0,354.0,1,0.05,1
2015-04-30,MOH,8,1.9960505962371826,1.9367494583129883,2.055351734161377,0.5830719470977783,0.46422457695007324,,,,67.29000091552734,1,,,0.11450076103210449,1,0.0,354.0,1,0.05,1
2015-04-30,FICO,9,1.7962753772735596,1.4663091897964478,2.126241683959961,0.47355157136917114,0.47684967517852783,,,,88.58358764648438,1,,,0.08782923221588135,1,0.0,354.0,1,0.05,1
2015-04-30,KR,10,1.782949686050415,1.9054207801818848,1.6604784727096558,0.5757784843444824,0.39389970898628235,,,,31.076541900634766,1,,,0.06690585613250732,1,0.0,354.0,1,0.05,1
2015-04-30,EW,11,1.7761139869689941,2.2358405590057373,1.3163875341415405,0.6527015566825867,0.33261892199516296,,,,23.743309020996094,1,,,0.0981898307800293,1,0.0,354.0,1,0.05,1
2015-04-30,COR,12,1.7489852905273438,1.8491618633270264,1.6488087177276611,0.5626811981201172,0.39182138442993164,,,,97.58990478515625,1,,,0.03749406337738037,1,0.0,354.0,1,0.05,1
2015-04-30,EPAM,13,1.7205700874328613,2.1045820713043213,1.336558222770691,0.6221440434455872,0.3362112045288086,,,,61.290000915527344,1,,,0.08947670459747314,1,0.0,354.0,1,0.05,1
2015-04-30,NCLH,14,1.6839110851287842,1.6444830894470215,1.7233390808105469,0.5150311589241028,0.40509486198425293,,,,54.0099983215332,1,,,0.07626724243164062,1,0.0,354.0,1,0.05,1
2015-04-30,BBWI,15,1.6713745594024658,1.7959955930709839,1.5467535257339478,0.5503038763999939,0.3736459016799927,,,,52.844844818115234,1,,,0.054097771644592285,1,0.0,354.0,1,0.05,1
2015-04-30,NXPI,16,1.663456678390503,1.7279036045074463,1.5990097522735596,0.5344517827033997,0.3829524517059326,,,,89.1860122680664,1,,,0.1727428436279297,1,0.0,354.0,1,0.05,1
2015-04-30,RMD,17,1.5856292247772217,1.554584264755249,1.6166743040084839,0.4941023588180542,0.3860984146595001,,,,62.819091796875,1,,,0.1046607494354248,1,0.0,354.0,1,0.05,1
2015-04-30,LUV,18,1.5768986940383911,2.1654610633850098,0.9883363246917725,0.6363168954849243,0.27419471740722656,,,,39.1749153137207,1,,,0.04129725694656372,1,0.0,354.0,1,0.05,1
2015-04-30,COTY,19,1.5768965482711792,1.555330514907837,1.5984625816345215,0.4942760765552521,0.38285499811172485,,,,20.905826568603516,1,,,0.12202847003936768,1,0.0,354.0,1,0.05,1
2015-04-30,DXCM,20,1.5681058168411255,1.1945676803588867,1.9416439533233643,0.41028904914855957,0.4439738094806671,,,,15.585000038146973,1,,,0.04947531223297119,1,0.0,354.0,1,0.05,1
2015-05-29,BLDR,1,3.463111639022827,1.6655983924865723,5.260624885559082,0.4858018159866333,0.7662911415100098,,,,12.760000228881836,1,,,0.6768115758895874,1,0.0,374.0,1,0.05,1
2015-05-29,SWKS,2,3.134028434753418,3.255265951156616,3.0127909183502197,0.81821209192276,0.4636596441268921,,,,74.32562255859375,1,,,0.06552839279174805,1,0.0,374.0,1,0.05,1
2015-05-29,DXCM,3,2.723975896835327,2.851452350616455,2.596499443054199,0.7337719202041626,0.4076133072376251,,,,16.892499923706055,1,,,0.04947531223297119,1,0.0,374.0,1,0.05,1
2015-05-29,PANW,4,2.7144651412963867,3.373901605606079,2.0550286769866943,0.8430196046829224,0.33471372723579407,,,,24.61997413635254,1,,,0.05364823341369629,1,0.0,374.0,1,0.05,1
2015-05-29,AXON,5,2.7026705741882324,2.3341033458709717,3.071237802505493,0.6255907416343689,0.4715285003185272,,,,30.190000534057617,1,,,0.09383499622344971,1,0.0,374.0,1,0.05,1
2015-05-29,INCY,6,2.490997791290283,2.659144163131714,2.3228514194488525,0.6935589909553528,0.3707713782787323,,,,97.16000366210938,1,,,0.06417226791381836,1,0.0,374.0,1,0.05,1
2015-05-29,EA,7,2.471860647201538,2.781440019607544,2.1622812747955322,0.7191318869590759,0.34915342926979065,,,,56.48054504394531,1,,,0.03851974010467529,1,0.0,374.0,1,0.05,1
2015-05-29,EPAM,8,2.3348686695098877,2.8417532444000244,1.8279839754104614,0.7317437529563904,0.3041461110115051,,,,64.70999908447266,1,,,0.07047951221466064,1,0.0,374.0,1,0.05,1
2015-05-29,MNST,9,2.30891752243042,2.7697532176971436,1.8480817079544067,0.7166880965232849,0.30685192346572876,,,,22.851642608642578,1,,,0.13131308555603027,1,0.0,374.0,1,0.05,1
2015-05-29,FTNT,10,2.124969482421875,1.9275977611541748,2.3223414421081543,0.5405876636505127,0.37070271372795105,,,,7.548000335693359,1,,,0.0996246337890625,1,0.0,374.0,1,0.05,1
2015-05-29,AVGO,11,2.1016106605529785,2.3284289836883545,1.8747920989990234,0.6244041919708252,0.31044802069664,,,,8.97931957244873,1,,,0.07760858535766602,1,0.0,374.0,1,0.05,1
2015-05-29,CNC,12,2.029710292816162,2.3285200595855713,1.730900526046753,0.6244232058525085,0.29107552766799927,,,,30.9950008392334,1,,,0.07372540235519409,1,0.0,374.0,1,0.05,1
2015-05-29,COR,13,1.9344403743743896,2.0896737575531006,1.7792069911956787,0.5744788646697998,0.2975791394710541,,,,98.13078308105469,1,,,0.03749406337738037,1,0.0,374.0,1,0.05,1
2015-05-29,NXPI,14,1.8470938205718994,1.6264060735702515,2.067781686782837,0.4776063859462738,0.3364306688308716,,,,85.4180908203125,1,,,0.1727428436279297,1,0.0,374.0,1,0.05,1
2015-05-29,LULU,15,1.8098763227462769,0.9019784927368164,2.7177741527557373,0.3261236846446991,0.4239408075809479,,,,63.63999938964844,1,,,0.04929459095001221,1,0.0,374.0,1,0.05,1
2015-05-29,FICO,16,1.8049613237380981,1.4331598281860352,2.176762819290161,0.43719732761383057,0.3511030972003937,,,,88.32398986816406,1,,,0.031006813049316406,1,0.0,374.0,1,0.05,1
2015-05-29,COTY,17,1.791956901550293,1.304716944694519,2.2791969776153564,0.4103390574455261,0.3648940324783325,,,,20.595727920532227,1,,,0.053571462631225586,1,0.0,374.0,1,0.05,1
2015-05-29,BX,18,1.7116966247558594,1.2537856101989746,2.169607639312744,0.3996889591217041,0.3501397371292114,,,,24.414203643798828,1,,,0.024475455284118652,1,0.0,374.0,1,0.05,1
2015-05-29,MKTX,19,1.6692521572113037,1.6260249614715576,1.7124793529510498,0.4775267243385315,0.28859543800354004,,,,77.95611572265625,1,,,0.04385209083557129,1,0.0,374.0,1,0.05,1
2015-05-29,BBWI,20,1.6674702167510986,1.9387949705123901,1.3961453437805176,0.5429290533065796,0.24600659310817719,,,,50.081825256347656,1,,,0.027826011180877686,1,0.0,374.0,1,0.05,1
2015-06-30,SWKS,1,3.3201026916503906,3.5560247898101807,3.0841808319091797,0.9334431290626526,0.48588722944259644,,,,88.22916412353516,1,,,0.06552839279174805,1,0.0,396.0,1,0.05,1
2015-06-30,BLDR,2,3.15520977973938,1.802236557006836,4.508183002471924,0.5366725325584412,0.6898951530456543,,,,12.279999732971191,1,,,0.6768115758895874,1,0.0,396.0,1,0.05,1
2015-06-30,AVGO,3,2.858715534210205,2.762683153152466,2.9547481536865234,0.7539604902267456,0.4673442244529724,,,,11.375495910644531,1,,,0.07760858535766602,1,0.0,396.0,1,0.05,1
2015-06-30,AXON,4,2.822597026824951,3.262415647506714,2.3827786445617676,0.8670181035995483,0.38540172576904297,,,,31.579999923706055,1,,,0.08903014659881592,1,0.0,396.0,1,0.05,1
2015-06-30,INCY,5,2.642810583114624,2.9611501693725586,2.3244709968566895,0.7988609075546265,0.3770483434200287,,,,110.1500015258789,1,,,0.06417226791381836,1,0.0,396.0,1,0.05,1
2015-06-30,CNC,6,2.591517448425293,2.5422515869140625,2.6407835483551025,0.7040908336639404,0.4223644733428955,,,,37.66999816894531,1,,,0.07372540235519409,1,0.0,396.0,1,0.05,1
2015-06-30,PANW,7,2.4848337173461914,3.039146900177002,1.93052077293396,0.816506564617157,0.32060956954956055,,,,28.24830436706543,1,,,0.05364823341369629,1,0.0,396.0,1,0.05,1
2015-06-30,DXCM,8,2.385200023651123,2.760617256164551,2.009782552719116,0.753493070602417,0.331964910030365,,,,17.93000030517578,1,,,0.04446148872375488,1,0.0,396.0,1,0.05,1
2015-06-30,HUM,9,2.338027238845825,1.873787522315979,2.802267074584961,0.5528599619865417,0.4454992115497589,,,,197.128173828125,1,,,0.20312762260437012,1,0.0,396.0,1,0.05,1
2015-06-30,NXPI,10,2.148634433746338,2.04671573638916,2.2505531311035156,0.5919826030731201,0.36645859479904175,,,,99.75218963623047,1,,,0.05066573619842529,1,0.0,396.0,1,0.05,1
2015-06-30,FTNT,11,2.1445324420928955,1.985782265663147,2.3032827377319336,0.5781972408294678,0.37401285767555237,,,,8.01200008392334,1,,,0.0996246337890625,1,0.0,396.0,1,0.05,1
2015-06-30,EA,12,2.0882909297943115,1.9945584535598755,2.182023525238037,0.5801827311515808,0.3566407859325409,,,,61.016292572021484,1,,,0.030371785163879395,1,0.0,396.0,1,0.05,1
2015-06-30,MOH,13,1.949540615081787,1.7444559335708618,2.154625177383423,0.5236004590988159,0.3527156114578247,,,,72.73999786376953,1,,,0.1183239221572876,1,0.0,396.0,1,0.05,1
2015-06-30,EPAM,14,1.9432203769683838,1.7996195554733276,2.0868210792541504,0.5360804796218872,0.34300175309181213,,,,71.91000366210938,1,,,0.07047951221466064,1,0.0,396.0,1,0.05,1
2015-06-30,FIX,15,1.8498835563659668,0.8517180681228638,2.8480491638183594,0.32163071632385254,0.4520581364631653,,,,20.927858352661133,1,,,0.039280593395233154,1,0.0,396.0,1,0.05,1
2015-06-30,ON,16,1.8361568450927734,1.2979258298873901,2.3743879795074463,0.4225791096687317,0.3841996490955353,,,,13.260000228881836,1,,,0.058425068855285645,1,0.0,396.0,1,0.05,1
2015-06-30,ZBRA,17,1.833659052848816,1.1499042510986328,2.517413854598999,0.38909125328063965,0.40469008684158325,,,,109.63999938964844,1,,,0.1397608518600464,1,0.0,396.0,1,0.05,1
2015-06-30,MKTX,18,1.762780785560608,1.7097471952438354,1.8158143758773804,0.5157480835914612,0.30417630076408386,,,,80.50651550292969,1,,,0.046871840953826904,1,0.0,396.0,1,0.05,1
2015-06-30,CI,19,1.653676986694336,1.4214259386062622,1.8859279155731201,0.450519323348999,0.31422102451324463,,,,128.67945861816406,1,,,0.11739850044250488,1,0.0,396.0,1,0.05,1
2015-06-30,BSX,20,1.5653318166732788,0.9924712777137756,2.1381924152374268,0.3534741997718811,0.3503614068031311,,,,18.270000457763672,1,,,0.039466023445129395,1,0.0,396.0,1,0.05,1
2015-07-31,BLDR,1,2.879383087158203,1.8665344715118408,3.8922319412231445,0.5403324961662292,0.6254011988639832,,,,12.84000015258789,1,,,0.06976747512817383,1,0.0,418.0,1,0.05,1
2015-07-31,CNC,2,2.710440158843994,2.742086887359619,2.6787936687469482,0.7545728087425232,0.43721386790275574,,,,40.20000076293945,1,,,0.07985162734985352,1,0.0,418.0,1,0.05,1
2015-07-31,SWKS,3,2.566739559173584,2.9409680366516113,2.1925108432769775,0.8032373189926147,0.36179816722869873,,,,83.98551177978516,1,,,0.06552839279174805,1,0.0,418.0,1,0.05,1
2015-07-31,COTY,4,2.4655890464782715,2.256352424621582,2.674825429916382,0.6357176899909973,0.43659844994544983,,,,27.538494110107422,1,,,0.19309020042419434,1,0.0,418.0,1,0.05,1
2015-07-31,PANW,5,2.4014532566070557,2.658177137374878,2.1447293758392334,0.7340407967567444,0.35438793897628784,,,,29.116636276245117,1,,,0.05378919839859009,1,0.0,418.0,1,0.05,1
2015-07-31,DXCM,6,2.3965535163879395,2.524918556213379,2.2681884765625,0.701433539390564,0.3735347390174866,,,,19.9950008392334,1,,,0.04355418682098389,1,0.0,418.0,1,0.05,1
2015-07-31,CI,7,2.380398750305176,1.973319172859192,2.78747820854187,0.5664618015289307,0.4540693163871765,,,,148.02293395996094,1,,,0.11739850044250488,1,0.0,418.0,1,0.05,1
2015-07-31,AXON,8,2.37480092048645,3.410360336303711,1.3392413854599,0.9180936813354492,0.22946801781654358,,,,33.310001373291016,1,,,0.11324924230575562,1,0.0,418.0,1,0.05,1
2015-07-31,INCY,9,2.1547675132751465,2.1644504070281982,2.1450843811035156,0.6132299900054932,0.3544430136680603,,,,104.20999908447266,1,,,0.04310905933380127,1,0.0,418.0,1,0.05,1
2015-07-31,EA,10,2.138235330581665,2.181086301803589,2.095384359359741,0.6173006892204285,0.3467352092266083,,,,64.65753173828125,1,,,0.029918909072875977,1,0.0,418.0,1,0.05,1
2015-07-31,IBKR,11,2.1315953731536865,2.0809504985809326,2.1822402477264404,0.5927982926368713,0.36020535230636597,,,,9.634688377380371,1,,,0.0559314489364624,1,0.0,418.0,1,0.05,1
2015-07-31,EPAM,12,2.044360876083374,1.6503031253814697,2.4384186267852783,0.48742249608039856,0.3999350368976593,,,,71.2300033569336,1,,,0.036360979080200195,1,0.0,418.0,1,0.05,1
2015-07-31,AVGO,13,1.953858733177185,2.21337890625,1.6943385601043701,0.6252024173736572,0.2845386266708374,,,,10.241212844848633,1,,,0.07760858535766602,1,0.0,418.0,1,0.05,1
2015-07-31,MNST,14,1.741788387298584,2.2529566287994385,1.2306201457977295,0.6348867416381836,0.21262237429618835,,,,22.33664321899414,1,,,0.10467636585235596,1,0.0,418.0,1,0.05,1
2015-07-31,FTNT,15,1.738397240638733,1.691595196723938,1.7851992845535278,0.4975263476371765,0.29862985014915466,,,,8.266000747680664,1,,,0.10709226131439209,1,0.0,418.0,1,0.05,1
2015-07-31,MKTX,16,1.7290914058685303,1.906915545463562,1.5512672662734985,0.5502133965492249,0.26235026121139526,,,,84.43854522705078,1,,,0.046871840953826904,1,0.0,418.0,1,0.05,1
2015-07-31,HOLX,17,1.7274614572525024,1.3191213607788086,2.1358015537261963,0.4063850939273834,0.3530033528804779,,,,38.060001373291016,1,,,0.07152247428894043,1,0.0,418.0,1,0.05,1
2015-07-31,REGN,18,1.6693124771118164,2.0739822387695312,1.2646428346633911,0.5910932421684265,0.21789881587028503,,,,507.31634521484375,1,,,0.04006791114807129,1,0.0,417.0,1,0.05,1
